953,551,12
604,813,12
564,1146,12
463,1168,12
1369,1355,13
153,144,14
1321,381,14
1414,458,14
1645,549,14
544,558,14
369,712,14
368,781,14
1576,989,14
1190,1017,14
231,1085,14
1015,1163,14
680,1274,14
725,1365,14
578,1413,14
624,1419,14
526,1423,14
1665,1452,14
546,1617,14
669,1634,14
1392,1679,14
133,1686,14
169,91,15
170,242,15
21,275,15
1361,516,15
1442,538,15
658,823,15
542,834,15
215,854,15
1238,1050,15
623,1145,15
1138,1162,15
502,1186,15
768,1259,15
462,1286,15
643,1290,15
653,1304,15
879,1431,15
1053,1437,15
140,1685,15
976,285,16
1680,537,16
627,623,16
1089,780,16
590,794,16
765,917,16
231,1011,16
253,1063,16
245,1106,16
1201,1134,16
494,1209,16
515,1237,16
1089,1359,16
988,1409,16
46,1460,16
1477,1460,16
339,1461,16
1013,1514,16
1350,1551,16
1150,1603,16
328,1626,16
367,1640,16
786,1645,16
958,133,17
169,146,17
875,207,17
918,373,17
573,419,17
313,478,17
768,605,17
1442,618,17
1602,728,17
1310,814,17
634,848,17
544,858,17
1380,938,17
1514,942,17
383,991,17
35,1033,17
1050,1062,17
650,1075,17
1315,1153,17
145,1166,17
1042,1189,17
1382,1216,17
442,1308,17
695,1317,17
976,1334,17
706,1436,17
1081,1474,17
1113,1523,17
118,1532,17
1401,1536,17
232,1543,17
589,1581,17
1519,1613,17
1647,184,18
1085,359,18
105,461,18
1512,468,18
215,474,18
540,575,18
855,590,18
843,597,18
628,600,18
753,614,18
1527,616,18
611,618,18
1114,627,18
165,646,18
1588,716,18
66,826,18
376,1176,18
1606,1183,18
1151,1202,18
888,1204,18
1396,1207,18
311,1221,18
134,1226,18
450,1230,18
740,1244,18
754,1261,18
1230,1277,18
1102,1371,18
1066,1413,18
956,1456,18
1490,1494,18
1131,1527,18
1386,1530,18
1451,1565,18
778,1615,18
1357,1615,18
74,1634,18
960,277,19
614,343,19
248,346,19
204,392,19
52,414,19
1202,427,19
1220,441,19
1181,442,19
175,542,19
1667,564,19
128,576,19
689,627,19
1062,666,19
1275,730,19
1100,823,19
152,831,19
1424,970,19
227,984,19
963,988,19
678,1029,19
832,1035,19
969,1067,19
1277,1113,19
804,1178,19
1031,1250,19
1004,1274,19
1528,1275,19
1207,1308,19
1394,1318,19
1139,1323,19
1662,1326,19
659,1342,19
48,1397,19
1367,1407,19
1333,1416,19
898,1488,19
1625,1494,19
806,1496,19
1074,1513,19
1220,1536,19
854,1548,19
1477,1548,19
326,1569,19
393,1619,19
930,1623,19
