560,44,11
1575,743,11
510,914,11
58,1112,11
1069,498,12
97,1089,12
37,1143,12
88,1566,12
1517,1621,12
408,69,13
1398,1008,13
26,1129,13
1609,1441,13
310,17,14
451,328,14
132,558,14
1669,650,14
1148,680,14
1174,1131,14
1582,1279,14
344,1403,14
125,1428,14
207,1589,14
308,174,15
220,404,15
342,553,15
37,571,15
1363,594,15
369,862,15
110,1131,15
1274,1210,15
1660,1236,15
169,1397,15
68,1590,15
1201,20,16
1681,35,16
412,42,16
421,66,16
77,406,16
391,518,16
231,551,16
189,716,16
1421,862,16
1348,978,16
631,1246,16
180,1282,16
427,1285,16
182,1318,16
297,1356,16
258,1490,16
63,1657,16
19,113,17
1103,160,17
526,657,17
1102,777,17
469,860,17
261,947,17
329,1296,17
296,1496,17
1661,1585,17
97,1609,17
26,498,18
1094,645,18
250,687,18
106,704,18
1301,827,18
337,869,18
1613,1063,18
1160,1168,18
140,1355,18
22,1396,18
25,1429,18
112,1521,18
255,1647,18
320,1648,18
1204,40,19
39,588,19
97,640,19
259,652,19
467,732,19
245,734,19
311,915,19
74,1134,19
1496,1198,19
1115,1266,19
284,1495,19
81,1559,19
457,46,20
1647,109,20
441,146,20
382,152,20
251,294,20
1013,357,20
1067,367,20
436,499,20
1053,608,20
45,637,20
1072,725,20
313,810,20
1130,844,20
242,865,20
484,971,20
123,992,20
356,1056,20
153,1203,20
1233,1323,20
109,1358,20
478,47,21
299,70,21
42,111,21
26,170,21
85,254,21
242,326,21
1017,421,21
370,432,21
557,669,21
250,805,21
528,861,21
465,883,21
509,964,21
268,1036,21
132,1269,21
170,1565,21
216,66,22
110,350,22
249,554,22
615,662,22
442,701,22
1579,825,22
1158,918,22
61,978,22
1156,995,22
59,1025,22
315,1034,22
1089,1154,22
49,1305,22
32,1335,22
971,1364,22
311,1590,22
745,81,23
639,145,23
1529,635,23
301,652,23
1655,664,23
43,720,23
555,722,23
180,746,23
495,921,23
137,1233,23
348,72,24
420,98,24
58,152,24
1415,453,24
519,638,24
414,1393,24
259,1424,24
1584,1441,24
399,1627,24
31,1675,24
180,198,25
1313,494,25
438,737,25
46,797,25
67,869,25
1611,1365,25
235,1490,25
593,1618,25
190,419,26
1263,651,26
1346,677,26
1547,724,26
162,870,26
115,878,26
1347,1081,26
88,123,27
301,259,27
79,544,27
75,941,27
375,1125,27
1628,1267,27
1325,1356,27
39,1365,27
154,416,28
1438,714,28
1294,916,28
1010,1120,28
1290,1351,28
1623,154,29
391,262,29
1209,902,29
164,153,30
891,1022,30
1292,1245,30
194,1417,30
380,69,31
622,139,31
258,980,31
618,109,32
489,781,32
976,891,32
1526,1028,32
40,211,33
650,726,33
378,759,34
73,214,35
294,755,35
283,1180,36
884,1198,37
1651,142,38
1386,1638,39
1488,1419,40
117,781,41
1152,1077,41
398,454,42
199,506,42
1404,983,42
559,749,45
67,207,47
1396,760,48
316,403,51
259,1286,54
1240,171,61
185,665,63
366,320,76
