290,1114,11
1137,1161,11
555,1266,11
992,985,12
99,166,13
157,342,14
1404,1404,14
1219,1436,14
969,416,15
521,1122,15
1469,1455,15
712,229,16
945,423,16
59,764,16
1593,1067,16
661,1119,16
597,1238,16
467,1285,16
885,1341,16
370,1507,16
412,1534,16
992,1574,16
1650,45,17
1514,86,17
933,163,17
134,261,17
699,298,17
958,398,17
59,765,17
1216,987,17
298,1118,17
1136,1164,17
1229,1204,17
726,1221,17
282,1342,17
206,1381,17
39,1517,17
606,1521,17
609,1577,17
977,1617,17
978,1618,17
1579,1640,17
537,251,18
158,308,18
89,679,18
1226,690,18
1414,771,18
1149,854,18
156,885,18
676,957,18
506,1088,18
727,1220,18
1278,1254,18
342,1257,18
884,1341,18
206,1381,18
865,1451,18
143,1484,18
1392,1576,18
1107,184,19
66,188,19
536,251,19
1673,349,19
1503,420,19
649,765,19
1413,771,19
1056,866,19
1285,911,19
1285,911,19
1286,911,19
677,956,19
1217,985,19
459,997,19
1139,1026,19
1472,1051,19
1106,1369,19
616,1518,19
1474,1547,19
1424,1671,19
1096,28,20
108,77,20
1498,107,20
1109,184,20
66,188,20
157,226,20
157,226,20
1620,291,20
883,346,20
1248,499,20
1433,529,20
800,531,20
1258,688,20
763,709,20
291,760,20
1595,769,20
1595,769,20
271,836,20
1035,863,20
568,1018,20
774,1133,20
205,1141,20
584,1151,20
584,1151,20
962,1307,20
142,1361,20
1467,1464,20
667,1504,20
1563,1523,20
200,1623,20
1423,1670,20
101,167,21
80,191,21
163,263,21
964,275,21
78,284,21
28,406,21
471,534,21
497,582,21
1062,870,21
993,981,21
144,1024,21
859,1047,21
271,1052,21
542,1133,21
462,1166,21
367,1209,21
466,1283,21
91,1300,21
1667,1316,21
800,1348,21
579,1423,21
1548,1434,21
864,1450,21
627,1541,21
1374,1624,21
1202,1627,21
107,76,22
1237,229,22
902,242,22
1361,642,22
1462,671,22
1290,909,22
311,946,22
884,1026,22
1591,1069,22
1651,1110,22
1228,1203,22
367,1209,22
1139,1294,22
1072,1300,22
976,1601,22
627,1609,22
1210,1631,22
1553,1651,22
1144,33,23
453,38,23
442,76,23
808,376,23
640,389,23
945,422,23
1361,642,23
1504,688,23
312,703,23
71,748,23
73,749,23
1593,768,23
365,948,23
993,981,23
568,1007,23
542,1133,23
1108,1174,23
680,1229,23
1239,1272,23
142,1359,23
944,1368,23
997,1382,23
1207,1392,23
522,1400,23
54,1420,23
1163,1449,23
420,1516,23
410,1535,23
969,1572,23
535,1611,23
1349,1632,23
130,1638,23
1010,1642,23
1554,1651,23
567,1658,23
567,1658,23
1402,1665,23
459,167,24
67,263,24
1351,263,24
69,267,24
1447,282,24
704,317,24
1096,322,24
1672,346,24
1095,387,24
669,389,24
29,404,24
1249,500,24
528,556,24
741,738,24
1104,808,24
629,851,24
897,880,24
970,946,24
690,974,24
1078,974,24
857,997,24
567,1007,24
193,1013,24
1538,1016,24
1614,1089,24
1663,1129,24
1138,1294,24
523,1400,24
1182,1406,24
1489,1443,24
180,1482,24
607,1523,24
1661,1531,24
678,1549,24
970,1572,24
323,1604,24
452,37,25
1147,55,25
281,87,25
1424,111,25
399,165,25
68,267,25
79,282,25
1139,316,25
1140,316,25
1672,346,25
1507,373,25
1298,435,25
1298,435,25
1242,437,25
1298,567,25
1514,695,25
773,714,25
746,857,25
859,892,25
1365,904,25
933,922,25
50,1025,25
859,1049,25
583,1131,25
553,1152,25
341,1260,25
592,1270,25
947,1330,25
638,1343,25
946,1367,25
1107,1368,25
1659,1418,25
504,1421,25
172,1462,25
37,1520,25
1416,1534,25
679,1549,25
722,1592,25
1343,1604,25
1392,1631,25
131,1639,25
1395,1640,25
304,1669,25
853,1675,25
449,36,26
1150,55,26
1280,59,26
279,85,26
280,86,26
178,161,26
179,161,26
1331,190,26
159,228,26
133,262,26
88,291,26
350,391,26
754,631,26
1586,663,26
93,684,26
1514,696,26
33,725,26
1009,890,26
607,1003,26
1447,1048,26
583,1129,26
550,1152,26
529,1192,26
765,1204,26
1134,1216,26
342,1259,26
592,1271,26
1483,1272,26
468,1282,26
468,1282,26
527,1348,26
926,1483,26
875,1507,26
679,1550,26
249,1564,26
1560,1625,26
305,1671,26
703,32,27
63,188,27
749,271,27
86,291,27
84,358,27
350,392,27
1425,474,27
875,524,27
1560,681,27
743,740,27
612,838,27
725,839,27
156,884,27
892,927,27
355,945,27
847,1001,27
568,1008,27
61,1048,27
274,1051,27
178,1122,27
36,1189,27
1242,1274,27
1598,1280,27
1599,1280,27
526,1348,27
753,1360,27
129,1362,27
887,1394,27
1321,1402,27
1487,1416,27
1250,1501,27
1553,1623,27
569,1656,27
1272,1662,27
440,78,28
903,243,28
1151,327,28
83,359,28
74,420,28
324,431,28
1300,434,28
1402,586,28
977,602,28
1360,643,28
162,653,28
660,667,28
111,678,28
1526,978,28
1668,1008,28
1592,1071,28
504,1087,28
496,1151,28
1085,1182,28
586,1260,28
1243,1274,28
157,1438,28
1565,1546,28
676,1551,28
546,1612,28
449,35,29
145,97,29
878,120,29
101,160,29
1020,193,29
551,259,29
203,268,29
1236,358,29
1098,388,29
318,430,29
470,533,29
1285,574,29
1286,574,29
272,600,29
803,713,29
591,748,29
1366,792,29
725,835,29
1128,922,29
687,974,29
847,1001,29
553,1152,29
940,1216,29
745,1223,29
1059,1415,29
143,1482,29
885,1508,29
410,1536,29
1566,1548,29
825,1560,29
74,1615,29
205,45,30
1491,68,30
578,78,30
278,85,30
176,161,30
1111,183,30
66,265,30
73,277,30
88,292,30
1270,486,30
1474,500,30
1303,655,30
1304,655,30
1365,792,30
651,796,30
1452,851,30
295,936,30
1222,980,30
613,1002,30
177,1117,30
124,1144,30
125,1145,30
678,1228,30
58,1232,30
953,1271,30
1026,1387,30
1206,1392,30
1419,1532,30
984,1610,30
454,41,31
306,48,31
308,49,31
1138,315,31
326,431,31
241,502,31
769,691,31
666,787,31
840,810,31
1224,980,31
595,1000,31
595,1002,31
1189,1081,31
1190,1082,31
1035,1245,31
591,1274,31
132,1360,31
307,48,32
934,163,32
734,275,32
74,277,32
1346,468,32
1011,469,32
1346,470,32
1474,500,32
1665,526,32
608,619,32
784,639,32
73,693,32
743,804,32
824,935,32
1527,977,32
292,1016,32
424,1148,32
1084,1179,32
1625,1213,32
745,1224,32
1538,1498,32
1271,1662,32
452,40,33
829,43,33
119,77,33
146,97,33
1275,224,33
1324,288,33
88,292,33
392,338,33
371,443,33
948,451,33
1118,496,33
469,529,33
115,678,33
117,679,33
201,743,33
962,774,33
1476,841,33
737,847,33
696,851,33
697,853,33
1157,857,33
1551,966,33
687,974,33
187,1007,33
163,1039,33
509,1090,33
878,1116,33
494,1150,33
1026,1180,33
1227,1204,33
1266,1250,33
984,1526,33
1626,77,34
112,368,34
823,399,34
824,400,34
1011,469,34
614,473,34
1150,914,34
831,937,34
870,997,34
594,1000,34
342,1258,34
1443,1526,34
1650,1529,34
158,1575,34
818,1586,34
570,1655,34
665,194,35
981,598,35
783,639,35
737,845,35
166,1040,35
1481,1059,35
512,1090,35
493,1149,35
1293,1249,35
1228,1406,35
884,1507,35
596,1525,35
713,1590,35
866,192,36
324,207,36
1242,228,36
330,431,36
68,748,36
1211,982,36
474,1221,36
526,1399,36
660,1547,36
1392,1579,36
1295,39,37
479,61,37
1326,108,37
132,228,37
218,291,37
1378,463,37
721,586,37
1210,902,37
314,945,37
1384,993,37
798,1102,37
621,1108,37
342,1259,37
1350,1630,37
1351,1630,37
313,77,38
948,167,38
940,426,38
751,635,38
1474,840,38
1475,840,38
1390,991,38
568,1011,38
409,1029,38
444,1120,38
989,1124,38
628,1319,38
1205,1432,38
659,1547,38
711,104,39
204,539,39
752,635,39
122,687,39
707,737,39
880,1176,39
1011,1494,39
148,1521,39
676,1554,39
1051,1597,39
310,48,40
311,48,40
251,365,40
253,366,40
327,430,40
724,581,40
1360,648,40
743,735,40
548,744,40
69,753,40
729,837,40
1304,882,40
686,976,40
185,1006,40
979,1121,40
477,59,41
717,114,41
718,116,41
99,201,41
839,257,41
840,257,41
390,345,41
1223,468,41
753,635,41
770,635,41
746,801,41
89,1219,41
1154,1391,41
885,1505,41
755,195,42
1287,229,42
127,269,42
710,313,42
1483,446,42
1485,448,42
962,460,42
1375,460,42
1466,835,42
301,838,42
175,943,42
1222,982,42
1323,1294,42
533,1479,42
1145,1563,42
325,1609,42
150,104,43
1330,109,43
889,168,43
130,269,43
819,318,43
766,635,43
70,756,43
844,948,43
960,984,43
408,1028,43
503,1398,43
500,1457,43
1392,1577,43
327,207,44
141,229,44
1093,267,44
60,439,44
90,720,44
84,722,44
1160,861,44
307,942,44
413,1029,44
855,1173,44
985,1525,44
1570,1559,44
1615,70,45
76,122,45
836,259,45
1094,266,45
1640,300,45
685,418,45
1417,493,45
228,502,45
995,603,45
176,1484,45
491,1488,45
1069,399,46
801,712,46
650,714,46
765,749,46
1089,1186,46
1147,1563,46
51,259,47
704,313,47
1365,444,47
1364,445,47
205,463,47
339,1261,47
1629,1268,47
1001,1526,47
585,1549,47
586,1551,47
144,98,48
206,466,48
856,809,48
311,941,48
1322,1230,48
1112,1355,48
1308,1368,48
1002,1526,48
706,311,49
1211,986,49
678,1021,49
678,1023,49
937,1319,49
1049,104,50
52,260,50
319,428,50
547,1148,50
593,526,51
1088,806,51
1497,866,51
908,1354,51
1386,214,52
140,229,52
867,1060,52
126,1098,52
546,1149,52
1186,1429,52
1289,233,53
1372,451,53
1377,463,53
1495,865,53
648,190,54
1095,267,54
1356,1631,54
1572,542,55
1163,1382,55
901,1352,56
144,96,57
1582,102,57
148,279,57
1411,491,57
1190,1430,57
151,239,58
1481,847,58
418,1028,59
1372,749,60
505,1141,60
888,217,61
1165,1564,61
147,238,62
995,1250,62
197,1490,62
199,1490,62
1449,1618,62
354,440,63
905,1061,63
65,1240,63
590,185,64
337,277,64
1179,1143,64
464,1206,64
356,441,65
1375,457,65
1180,1145,65
1486,455,66
1397,478,66
517,1293,66
515,1294,66
1123,317,67
651,444,67
1394,476,67
357,441,68
219,486,68
506,1140,68
521,1141,68
1283,1613,68
1155,550,69
75,1237,70
268,1365,70
270,1366,70
1163,1253,71
816,711,72
1162,1253,72
270,1609,73
1200,353,74
814,709,74
1224,102,75
