1063,765,13
1196,1114,13
771,1508,14
1050,736,15
325,968,15
1566,73,16
1576,74,16
1583,314,16
735,722,16
1049,736,16
1062,768,16
1553,1213,16
1053,736,17
1061,764,17
813,1514,17
151,1546,17
679,584,18
191,690,18
1209,776,18
324,964,18
333,1446,18
1605,1654,18
77,76,19
129,425,19
1415,468,19
1048,736,19
801,962,19
802,962,19
320,990,19
148,1003,19
1568,1525,19
1582,315,20
673,459,20
108,484,20
763,604,20
79,621,20
1165,903,20
459,971,20
539,1119,20
175,1146,20
484,1280,20
311,1365,20
128,423,21
684,701,21
319,990,21
85,993,21
850,999,21
1552,1211,21
812,1514,21
516,248,22
1201,270,22
248,291,22
369,373,22
486,497,22
618,619,22
749,693,22
696,703,22
1046,736,22
670,794,22
670,795,22
431,1132,22
305,1363,22
784,1481,22
561,1500,22
260,1633,22
799,160,23
1202,270,23
1164,309,23
259,400,23
845,1001,23
844,1002,23
296,1361,23
129,1577,23
518,248,24
603,260,24
237,284,24
1655,337,24
609,614,24
408,751,24
159,776,24
159,777,24
1580,907,24
574,1131,24
441,1140,24
383,1159,24
1555,1209,24
1577,1411,24
753,1450,24
447,1469,24
1553,1470,24
1626,314,25
1387,375,25
313,386,25
667,450,25
668,452,25
749,694,25
892,869,25
834,1232,25
337,1277,25
50,1393,25
327,1445,25
753,1450,25
445,1469,25
783,1481,25
259,1631,25
394,1659,25
1577,72,26
761,174,26
762,174,26
1584,317,26
1282,483,26
77,621,26
162,705,26
739,720,26
1055,735,26
1061,769,26
888,862,26
889,862,26
685,900,26
209,1146,26
424,1227,26
29,1230,26
1523,1448,26
408,1463,26
446,1469,26
425,1640,26
394,1659,26
900,46,27
157,146,27
129,427,27
550,600,27
86,643,27
1082,722,27
1060,769,27
165,982,27
164,983,27
354,992,27
834,1229,27
834,1230,27
28,1231,27
421,1471,27
629,1496,27
230,1569,27
1620,334,28
1386,374,28
621,438,28
168,710,28
554,829,28
554,829,28
870,957,28
688,1043,28
347,1213,28
148,1237,28
95,1442,28
807,1473,28
829,1517,28
200,1557,28
202,1558,28
1649,1569,28
401,1663,28
401,1663,28
1666,85,29
950,149,29
760,174,29
241,254,29
70,619,29
418,730,29
1045,735,29
130,789,29
118,872,29
695,904,29
40,910,29
705,1040,29
262,1246,29
106,1446,29
396,1459,29
807,1474,29
1666,86,30
787,209,30
135,212,30
241,253,30
243,254,30
375,315,30
691,450,30
692,450,30
290,735,30
786,739,30
787,740,30
130,788,30
439,895,30
249,1176,30
344,1287,30
495,1388,30
430,1481,30
786,1509,30
372,1521,30
289,1659,30
309,159,31
298,277,31
85,596,31
622,621,31
622,621,31
66,881,31
448,897,31
1435,951,31
328,1301,31
422,1472,31
787,1509,31
786,1510,31
1666,85,33
947,147,33
287,267,33
1389,376,33
127,518,33
406,643,33
709,701,33
68,881,33
182,886,33
1213,926,33
1545,989,33
706,1040,33
1640,1268,33
805,1471,33
256,1499,33
813,195,34
287,265,34
1452,522,34
1079,712,34
1209,775,34
480,818,34
183,887,34
1486,937,34
355,988,34
98,1443,34
249,1533,34
125,1577,34
1580,382,35
689,450,35
526,661,35
79,833,35
95,1306,35
449,1312,35
1584,1341,35
806,1472,35
290,1659,35
1032,705,36
1658,912,36
256,1499,36
635,217,37
1200,266,37
1116,550,37
1118,553,37
418,604,38
1034,705,38
1052,740,38
836,1226,38
426,1484,38
871,1520,38
863,1524,38
187,804,39
332,1157,39
90,1301,39
948,1308,39
426,1483,39
852,130,40
851,131,40
1119,553,40
80,835,40
369,373,41
544,874,41
1624,209,42
231,249,42
508,256,42
285,262,42
434,735,42
1040,738,42
1050,738,42
916,1195,42
1640,1277,42
142,543,43
140,545,43
140,1023,43
76,1128,43
520,255,44
1135,1363,44
770,1480,44
718,62,45
182,806,45
115,1570,45
407,648,46
181,806,46
86,831,46
1532,988,46
1602,1249,46
805,1468,46
673,443,47
692,452,47
1282,469,47
1099,1342,47
1566,375,48
976,393,48
437,738,48
1096,1341,48
557,1618,48
1376,373,49
513,255,50
1281,469,50
1042,737,50
1044,739,50
1529,988,50
1531,988,50
976,393,51
963,451,51
121,784,51
1090,1237,51
739,165,52
1375,372,53
1553,899,53
1298,1558,53
847,132,55
126,261,55
128,262,55
519,800,56
1004,69,58
81,824,58
909,1189,58
910,1189,58
1092,1237,58
506,960,59
83,825,60
1610,998,61
1290,1625,61
854,124,62
1573,1122,64
794,1492,64
1003,68,65
1090,272,66
956,1309,66
1456,1158,67
938,142,68
854,124,69
914,794,69
820,147,70
1113,458,70
1360,360,71
1108,454,71
910,77,73
1022,88,73
108,931,73
319,945,73
1025,91,74
1114,459,74
127,257,75
310,932,75
1120,462,76
1015,1530,76
920,796,77
1462,1158,80
754,1379,80
