399,394,10
721,551,10
482,1474,11
554,1504,11
560,1544,11
391,534,12
1475,546,12
315,1180,12
1060,1200,12
821,1513,12
293,302,13
789,705,13
896,877,13
698,1024,13
1443,1291,13
1514,1445,13
408,1569,13
737,428,14
145,549,14
731,647,14
517,907,14
76,989,14
435,998,14
165,1452,14
310,1517,14
1170,135,15
1423,477,15
1199,771,15
880,1176,15
1554,1272,15
1575,1290,15
493,1421,15
355,1450,15
1200,1520,15
413,1542,15
308,1674,15
381,325,16
180,537,16
313,623,16
279,730,16
232,733,16
302,913,16
583,1003,16
306,1424,16
1681,1535,16
421,1566,16
1518,567,17
357,790,17
534,860,17
224,881,17
851,957,17
550,1124,17
566,1455,17
19,1613,17
986,237,18
1563,287,18
1461,396,18
1442,408,18
319,424,18
26,616,18
716,623,18
280,673,18
88,716,18
102,728,18
243,791,18
364,861,18
106,1183,18
211,1239,18
355,1300,18
410,1330,18
1654,1367,18
375,1377,18
1514,1397,18
389,187,19
475,470,19
654,482,19
188,551,19
167,564,19
1473,934,19
320,1123,19
194,1187,19
280,1219,19
306,1219,19
1611,1242,19
28,1275,19
162,1326,19
1549,1347,19
125,1494,19
1204,1540,19
1103,1660,19
1582,1672,19
843,93,20
146,184,20
94,483,20
143,605,20
814,727,20
434,769,20
270,833,20
635,870,20
54,961,20
178,1176,20
267,1182,20
1606,1198,20
161,1241,20
195,1370,20
1623,1410,20
1666,1440,20
1647,1609,20
441,1646,20
382,1652,20
80,57,21
394,259,21
901,1018,21
74,1281,21
458,1546,21
477,1547,21
215,1565,21
299,1570,21
42,1611,21
27,1670,21
1638,208,22
327,384,22
591,390,22
295,466,22
186,984,22
634,1082,22
49,1168,22
175,1209,22
438,1230,22
425,1335,22
226,1371,22
35,1390,22
520,1426,22
419,1598,22
639,1645,22
142,149,23
338,157,23
1523,539,23
1056,659,23
578,763,23
1597,902,23
393,1143,23
32,1520,23
744,1582,23
930,241,24
505,369,24
1544,483,24
42,623,24
207,640,24
28,834,24
298,1001,24
183,1058,24
270,1161,24
493,1161,24
1524,1332,24
1671,1361,24
348,1572,24
58,1652,24
175,1657,24
118,652,25
232,774,25
496,837,25
1520,1040,25
615,240,26
176,336,26
324,635,26
60,710,26
768,721,26
122,1268,26
194,715,27
78,1027,27
122,1454,27
88,1623,27
1125,1147,28
389,1509,28
234,214,29
430,1039,29
57,1121,29
750,953,30
1625,1009,30
115,1410,30
1623,1654,30
501,192,31
614,940,31
380,1569,31
621,1639,31
35,569,32
120,578,32
117,693,32
143,1073,32
172,1473,32
47,1529,32
618,1609,32
1537,1616,32
140,1341,34
545,1387,34
75,1472,34
1575,933,35
1487,983,35
1305,1517,35
1575,215,37
355,1411,37
676,501,38
311,516,38
975,1001,38
417,1297,39
233,1325,39
504,1187,40
237,523,41
1546,1181,41
567,1419,42
1654,1646,43
393,1199,44
810,792,48
522,753,49
771,829,60
612,750,62
248,694,66
909,993,67
