294.59,1587.9,3.2
669.17,1571,4.8
804.56,139.09,4.8
785.08,238.64,4.8
1125.6,157.13,4.8
1671.6,567.58,4.8
1001,746.39,4.8
158.6,1106.2,4.8
168.05,1013.1,4.8
69.932,925.91,4.8
450.04,750.75,4.8
1107.1,1088,4.8
1069.3,1082.9,4.8
1647.8,1150.5,4.8
1625.3,950.62,4.8
145.03,1420.5,4.8
338.22,1366.8,4.8
769.41,1482.8,4.8
780.1,1478.3,4.8
1355.4,1112.4,4.8
19.797,1576.3,4.8
1518.4,1694.8,4.8
55.126,1619,4.8
243.38,1642.1,4.8
300.11,1573.3,4.8
1421.3,120.12,6.4
583.86,95.396,6.4
1020.5,195.52,6.4
1391.4,1634.8,6.4
1659.9,1135.1,6.4
1549.5,1435.8,6.4
1661.7,1274.9,6.4
1091.7,1647.4,6.4
1418.7,1674.4,6.4
588.11,372.8,6.4
210.89,473.08,6.4
275.09,332.42,6.4
1256.8,471.64,6.4
469.13,572.63,6.4
1160.9,568.3,6.4
700.68,531.51,6.4
756.23,462.98,6.4
824.76,303.56,6.4
1086.6,580.56,6.4
1299.4,560.37,6.4
1494.2,259.56,6.4
1489.8,317.27,6.4
629.99,193.92,6.4
643.7,179.49,6.4
644.42,174.44,6.4
796.63,235.03,6.4
859.38,7.0867,6.4
1020.2,126.11,6.4
1028.2,123.95,6.4
1003.7,257.4,6.4
993.55,259.56,6.4
1122.7,393.73,6.4
1140,527.18,6.4
1427.1,554.59,6.4
902.83,1091.6,6.4
854.87,636.65,6.4
442.05,759.47,6.4
636.83,697.7,6.4
88.102,941.17,6.4
222.56,1086.5,6.4
455.86,646.09,6.4
112.09,901.92,6.4
473.3,799.45,6.4
820.71,825.61,6.4
1146.3,1099.6,6.4
1124.5,1185.4,6.4
1493,1174.5,6.4
1475.5,1088,6.4
652.82,840.87,6.4
655,846.69,6.4
859.95,1098.2,6.4
1211,744.21,6.4
849.78,787.82,6.4
1065.6,839.42,6.4
1199.4,707.14,6.4
1436.3,690.43,6.4
303.35,1556.2,6.4
54.256,1459.6,6.4
445.31,1542.4,6.4
14.539,1331.9,6.4
238.58,1347.7,6.4
977.69,1195.1,6.4
878.61,1443.9,6.4
368.61,1416.4,6.4
371.43,1410.7,6.4
373.12,1445.1,6.4
1125.7,1417.5,6.4
1111.7,1375.3,6.4
947.85,1267.2,6.4
1109.4,1305.5,6.4
793.05,1360.1,6.4
856.1,1272.2,6.4
1087.5,1440,6.4
957.99,1356.7,6.4
1067.8,1286.9,6.4
1002.5,1340.9,6.4
1488.8,1361.7,6.4
1398.2,1555.4,6.4
1550.7,1418,6.4
989.51,1299.8,6.4
1321.6,1284.1,6.4
912.95,1222.1,6.4
1644.7,1221,6.4
1112.2,1405.7,6.4
1205.7,1454.1,6.4
1642.5,1350.5,6.4
1631.8,1508.7,6.4
29.335,1575.3,6.4
13.773,1597.4,6.4
164.49,1632.6,6.4
379.36,1623.5,6.4
1315.8,1627,6.4
98.802,1653.1,6.4
984.85,1610.5,6.4
1402,1638.1,6.4
1496.4,1493,6.4
505.17,629.91,6.4
1628.2,1468.8,6.4
657.79,939.03,7.68
1066,88.72,8
1495.6,176.57,8
1193.9,120.36,8
496.9,1402.5,8
1447,786.58,8
959.26,1244.8,8
1162.5,1397.8,8
905.96,1216.6,8
1366.5,789.82,8
1638.9,589.45,8
726.78,1587.3,8
1378.6,906.52,8
964.31,1308.1,8
92.863,1301.1,8
1102.3,1390,8
206.9,1141,8
977.02,1601.2,8
272.53,1054.1,8
131.36,948.97,8
230.38,982.55,8
39.481,447.74,8
396.52,452.69,8
178.05,600.45,8
666.59,432.19,8
494.38,424.03,8
1034.7,244.41,8
362.37,362.71,8
379.68,159.29,8
341.45,183.1,8
431.62,297.79,8
376.8,387.24,8
535.49,228.54,8
523.23,167.23,8
907.71,483.18,8
1070,546.66,8
1086.6,540.89,8
1199.1,152.08,8
1275.6,82.829,8
899.06,453.61,8
1033.2,306.45,8
712.95,51.089,8
969.75,341.8,8
918.53,369.21,8
413.59,98.699,8
474.18,249.46,8
432.34,229.99,8
598.97,343.24,8
825.48,284.81,8
1377.3,131.16,8
1476.9,274.71,8
1041.9,33.777,8
790.13,8.5294,8
760.56,238.64,8
954.6,396.62,8
1145.8,6.3653,8
1263.3,563.25,8
1320.3,543.05,8
1251.1,254.51,8
1222.9,189.59,8
1238.8,522.86,8
1424.2,49.647,8
277.79,833.61,8
897.02,1125,8
894.84,1135.2,8
971.15,1181.7,8
648.46,763.83,8
444.23,662.08,8
524.9,710.78,8
628.83,1197.7,8
483.48,809.62,8
133.16,957.89,8
140.43,965.16,8
329.4,968.79,8
684.8,1157,8
464.58,788.55,8
457.31,763.11,8
462.4,633.01,8
252.36,1082.2,8
265.44,1090.2,8
294.51,1116.3,8
401.35,938.99,8
800.36,769.65,8
588.46,1152.3,8
629.56,1128,8
1423.2,1166.5,8
1171.7,1157,8
1351.3,865.58,8
1239.3,621.38,8
1527.9,602.49,8
883.94,965.16,8
873.04,1178.1,8
1361.4,1173,8
1584.6,1194.1,8
1372.3,1138.9,8
1447.2,723.13,8
1211.7,752.21,8
1224.1,684.61,8
1261.1,1183.2,8
1691.4,970.97,8
958.07,1124.3,8
1505.3,604.67,8
1525,613.39,8
1112.1,856.14,8
1083.8,834.33,8
1432.7,639.55,8
1433.4,978.96,8
1622.4,959.34,8
62.172,1545.6,8
81.171,1395.2,8
62.7,1416.8,8
659.57,1339.3,8
653.76,1283.3,8
679.09,1378.3,8
309.51,1386,8
840.9,1471.5,8
898.88,1429.9,8
916.89,1537.4,8
409.71,1483.3,8
504.28,1226.6,8
1107.2,1348.8,8
1190.5,1354.4,8
785.17,1466.5,8
874.67,1266.6,8
1092,1457.4,8
1421.3,1266.1,8
1378.5,1231.7,8
1420.7,1242.4,8
1100.4,1304.3,8
1381.9,1278.4,8
1394.2,1128.1,8
1174.7,1536.3,8
1394.8,1482.8,8
1023.3,1424.8,8
1528.2,1492.3,8
1155,1522.2,8
1444.3,1208.1,8
973.75,1239,8
980.5,1263.8,8
1241.7,1559.3,8
1648.1,1324,8
1524.3,1204.7,8
1607.6,1122.5,8
1622.8,1291.4,8
1536.7,1121.9,8
1102.7,1395.5,8
93.091,1668.7,8
191.1,1627.5,8
719.29,1685.8,8
1036.1,1620.5,8
1434,1596.4,8
1652.4,1662.7,8
647.04,1493.5,8
1187.2,1639.6,8
1452.7,1659.2,8
1455.7,1574.3,8
1618.9,1686.8,8
1591.4,91.055,8
1671.8,1533.7,8
1598.8,1090.2,8.8
1328,132.38,9.6
704.68,2.2581,9.6
495.1,192.19,9.6
1105.7,34.215,9.6
1336.2,191.57,9.6
942.94,1321.8,9.6
994.96,606.46,9.6
595.02,997.11,9.6
957.99,1012.9,9.6
1298.2,661.42,9.6
1025.3,135.99,9.6
1515.2,364.16,9.6
893.89,1389.8,9.6
75.711,1614.8,9.6
583.04,1129.5,9.6
664.37,391.04,9.6
458.49,1479.6,9.6
1257,688.56,9.6
457.76,168.67,9.6
156.49,1564.3,9.6
1202.5,1627.3,9.6
881.18,1140.2,9.6
1263,1553.3,9.6
1568.2,1592.3,9.6
70.055,550.33,9.6
1160.6,308.36,9.6
656.86,219.51,9.6
350.06,1019.6,9.6
753.03,671.71,9.6
796.08,859.42,9.6
714.87,1027.1,9.6
294.95,1174.6,9.6
41.809,1197.8,9.6
1060.4,639.85,9.6
199.97,263.21,9.6
91.799,439.26,9.6
799.51,529.75,9.6
374.6,282.3,9.6
798.8,340.98,9.6
564.08,568.64,9.6
176.26,307.17,9.6
232.53,287.69,9.6
409.98,69.123,9.6
889.68,168.67,9.6
486.44,184.54,9.6
401.32,309.33,9.6
365.26,292.74,9.6
587.43,129.72,9.6
976.24,525.02,9.6
1027.5,548.1,9.6
1187.6,341.07,9.6
1137.8,186.7,9.6
1192.6,229.99,9.6
443.88,147.75,9.6
453.26,145.59,9.6
462.64,145.59,9.6
435.95,204.02,9.6
694.19,60.467,9.6
810.33,483.9,9.6
1494.2,252.35,9.6
1485.5,167.95,9.6
1523,90.042,9.6
1690.4,576.24,9.6
1400.4,62.631,9.6
1457.4,51.811,9.6
1504.3,486.07,9.6
858.66,16.464,9.6
1357.1,95.092,9.6
1347.7,103.03,9.6
356.29,831.43,9.6
433.33,651.91,9.6
452.22,771.1,9.6
309.05,1165,9.6
894.84,788.55,9.6
827.97,982.6,9.6
657.18,687.52,9.6
950.08,1178.1,9.6
928.27,683.16,9.6
428.24,1096.7,9.6
363.56,670.81,9.6
324.31,1125.8,9.6
445.68,905.56,9.6
133.89,922.27,9.6
423.88,631.56,9.6
1415.9,1183.2,9.6
1172.5,917.19,9.6
1481.2,1095.3,9.6
1163,1061.1,9.6
1365.8,832.15,9.6
641.92,940.44,9.6
615.02,880.85,9.6
601.22,682.43,9.6
1432.7,1034.2,9.6
1695.8,866.31,9.6
1499.5,689.7,9.6
873.04,1131.6,9.6
1247.3,954.98,9.6
1415.2,1123.6,9.6
1635.3,1203.5,9.6
1017.7,612.66,9.6
1497.3,627.2,9.6
1113.6,843.05,9.6
1215.4,860.5,9.6
1197.9,911.37,9.6
1282.9,1010.2,9.6
1416.7,1083.6,9.6
1509.7,1044.4,9.6
310.21,1513.4,9.6
451.11,1500.2,9.6
82.226,1286.5,9.6
136.05,1404.2,9.6
242.13,1365.1,9.6
251.63,1112.3,9.6
656.93,1320.8,9.6
673.82,1236.9,9.6
322.34,1410.5,9.6
37.056,1343.2,9.6
798.12,1536.3,9.6
916.89,1250.9,9.6
